2025-12-5, 03:36:00.000000, 25743.50, 25745.50, 25741.00, 25744.25, 46, 45, 25743.56, 25743.58, 25743.25, 24, 22, 25693.46, 0.00
2025-12-5, 03:37:00.000000, 25743.75, 25747.00, 25742.00, 25743.50, 58, 57, 25744.06, 25744.17, 25744.50, 30, 28, 25693.55, 0.00
2025-12-5, 03:38:00.000000, 25743.00, 25743.50, 25736.75, 25738.50, 73, 71, 25740.44, 25739.58, 25740.13, 50, 23, 25693.65, 0.00
2025-12-5, 03:39:00.000000, 25739.50, 25744.75, 25739.50, 25744.50, 41, 41, 25742.06, 25742.92, 25742.13, 22, 19, 25693.71, 0.00
2025-12-5, 03:40:00.000000, 25743.00, 25745.50, 25742.00, 25743.00, 56, 56, 25743.38, 25743.50, 25743.75, 33, 23, 25693.80, 0.00
2025-12-5, 03:41:00.000000, 25743.00, 25744.75, 25742.50, 25743.00, 40, 34, 25743.31, 25743.42, 25743.63, 25, 15, 25693.86, 0.00
2025-12-5, 03:42:00.000000, 25741.75, 25742.00, 25740.00, 25741.25, 18, 18, 25741.25, 25741.08, 25741.00, 12, 6, 25693.88, 0.00
2025-12-5, 03:43:00.000000, 25739.25, 25744.25, 25739.00, 25743.25, 26, 26, 25741.44, 25742.17, 25741.63, 13, 13, 25693.92, 0.00
2025-12-5, 03:44:00.000000, 25744.75, 25747.75, 25744.75, 25746.50, 42, 40, 25745.94, 25746.33, 25746.25, 20, 22, 25693.99, 0.00
2025-12-5, 03:45:00.000000, 25746.00, 25746.75, 25744.75, 25746.50, 38, 35, 25746.00, 25746.00, 25745.75, 10, 28, 25694.05, 0.00
2025-12-5, 03:46:00.000000, 25747.00, 25747.00, 25744.00, 25745.75, 49, 45, 25745.94, 25745.58, 25745.50, 27, 22, 25694.12, 0.00
2025-12-5, 03:47:00.000000, 25746.25, 25746.25, 25741.25, 25741.25, 36, 36, 25743.75, 25742.92, 25743.75, 21, 15, 25694.18, 0.00
2025-12-5, 03:48:00.000000, 25742.25, 25744.50, 25741.00, 25741.25, 27, 26, 25742.25, 25742.25, 25742.75, 16, 11, 25694.22, 0.00
2025-12-5, 03:49:00.000000, 25740.50, 25743.50, 25740.50, 25742.50, 44, 44, 25741.75, 25742.17, 25742.00, 20, 24, 25694.28, 0.00
2025-12-5, 03:50:00.000000, 25742.75, 25743.50, 25739.25, 25739.50, 50, 45, 25741.25, 25740.75, 25741.38, 34, 16, 25694.35, 0.00
2025-12-5, 03:51:00.000000, 25740.00, 25740.25, 25733.25, 25736.50, 93, 83, 25737.50, 25736.67, 25736.75, 72, 21, 25694.47, 0.00
2025-12-5, 03:52:00.000000, 25735.75, 25737.75, 25733.00, 25733.50, 53, 52, 25735.00, 25734.75, 25735.38, 29, 24, 25694.53, 0.00
2025-12-5, 03:53:00.000000, 25733.00, 25734.75, 25728.00, 25730.50, 150, 145, 25731.56, 25731.08, 25731.38, 92, 58, 25694.69, 0.00
2025-12-5, 03:54:00.000000, 25730.75, 25733.75, 25725.25, 25727.75, 90, 83, 25729.38, 25728.92, 25729.50, 63, 27, 25694.79, 0.00
